case_id,query_id,standard_id,candidate_title,case_type,expected_action,record_type,validation_status
HC-V03-001768,SYN-REQ-00884,MSV1-58DDAFA76A327814,Power systems management and associated information exchange - Data and communications security - Part 3: Communication network and system security - Profiles including TCPIP (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001769,SYN-REQ-00885,MSV1-B24F67219968D6A4,Indian Timbers for Furnitures and Cabinets- Classification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001770,SYN-REQ-00885,MSV1-D757E5F070C56F6F,Indian timbers for door and window shutters and frames - classification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001771,SYN-REQ-00886,MSV1-8421F19A48943528,Wheat - Determination of the sedimentation index - Zeleny test (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001772,SYN-REQ-00886,MSV1-3994BDB42E18F9ED,Methods of test for soils: Part 14 determination of density index (Relative Density) of cohesionless soils (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001773,SYN-REQ-00887,MSV1-4AC4F791326EF49B,Code of Practice for Fire Safety of Industrial Buildings : Flour Mills,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001774,SYN-REQ-00887,MSV1-4D8451DF20086334,Code of practice for safety during additional construction and alteration to existing buildings,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001775,SYN-REQ-00888,MSV1-C5D8A317200F30FB,Textiles — Bursting Properties of Fabrics Part 3 Ball bursting method for determination of bursting strength and bursting distension,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001776,SYN-REQ-00888,MSV1-7C0CACF465F3F4D2,Textiles — Determination of the Abrasion Resistance of Fabrics by the Martindale Method Part 2 Determination of Specimen Breakdown (second revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001777,SYN-REQ-00889,MSV1-13205A375C479990,Sensory Analysis - Guidance on Substantiation for Sensory and Consumer Product Claims,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001778,SYN-REQ-00889,MSV1-3EE31CBE161E4674,Passenger lifts and service lifts Guide rails for lift cars and counterweights T-type,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001779,SYN-REQ-00890,MSV1-7CAE814C9164B4CF,"Specification for broach, moore type, for hip prosthesis",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001780,SYN-REQ-00890,MSV1-50D7245722FF08D1,Specification for impactor for hip prosthesis,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001781,SYN-REQ-00891,MSV1-F1626F92CE42E52A,Selection of Electrical and Electronic Equipment for Coal Mines - Guide ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001782,SYN-REQ-00891,MSV1-67BCC79C9C329F88,Rotating electrical machines — Test methods and apparatus for the measurement of the operational characteristics of brushes,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001783,SYN-REQ-00892,MSV1-7DCFEA171928E512,Guide for the evaluation of insulation systems of electrical equipment: Part 2 thermal endurance test procedures,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001784,SYN-REQ-00892,MSV1-9572BE7E1FC047BE,Guide for the evaluation of insulation systems of electrical equipment: Part 3 electrical endurance test procedures: Sec 2 evaluation procedures based on extreme - Value distributions,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001785,SYN-REQ-00893,MSV1-016B4BBA4B2C2B6F,Textile machinery and accessories – Needles for knitting machines – Terminology Part 2 Bearded needles,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001786,SYN-REQ-00893,MSV1-5F6BBF021E4ECC15,Textile machinery and accessories – Needles for knitting machines – Terminology Part 3 Compound needles,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001787,SYN-REQ-00894,MSV1-82199A1DF4AFD019,Bulk handling equipment - Stacker (Rail Mounted): Part 3 data to be furnished by the manufacturer/supplier,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001788,SYN-REQ-00894,MSV1-6E502F4B9169267E,Bulk handling equipment - Reclaimer - Data sheet for bucket wheel reclaimer (Rail Mounted): Part 2 information to be supplied by the purchaser,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001789,SYN-REQ-00895,MSV1-70DB8D035FB934D3,Specification for canned parwal,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001790,SYN-REQ-00895,MSV1-096029D9876281B0,Specification for canned tinda,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001791,SYN-REQ-00896,MSV1-340975A8EB7E5A85,Recommendations for type selection of feeders (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001792,SYN-REQ-00896,MSV1-8CAAE75F8F7EFD24,DEVELOPMENT OF SERVICE STANDARDS - RECOMMENDATIONS FOR ADDRESSING CONSUMER ISSUES (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001793,SYN-REQ-00897,MSV1-1A080B02114D5C74,"Coloured chalks, moulded ? Specification (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001794,SYN-REQ-00897,MSV1-2313F44B3CE4C9FC,"School chalks, moulded, white ? specification (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001795,SYN-REQ-00898,MSV1-85B4BC89979BACEC,MEAT PRODUCTS AND MEAT ANIMALS - TERMINOLOGY PART 2 : OTHER THAN POULTRY,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001796,SYN-REQ-00898,MSV1-96655AC5C3447EC5,MEAT PRODUCTS AND MEAT ANIMALS - TERMINOLOGY PART 1 POULTRY ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001797,SYN-REQ-00899,MSV1-6A99FE460D7C8510,Specification for thigh band for orthopaedic calipers and braces,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001798,SYN-REQ-00899,MSV1-32F03DD48B616E1C,Specification for tuber band for orthopaedic calipers and braces,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001799,SYN-REQ-00900,MSV1-524FD90285AC107D,Specification - For wood and leather marking punches (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001800,SYN-REQ-00900,MSV1-44B3C6A048185273,Specification for metal marking punches (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001801,SYN-REQ-00901,MSV1-8C9D864A89D35792,SILVERED GLASS MIRRORS FOR GENERAL PURPOSES - SPECIFICATION (Third revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001802,SYN-REQ-00901,MSV1-10EBE9D8F9A16788,Stoneware Containers for General Purposes - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001803,SYN-REQ-00902,MSV1-B43A0F5D6EFF7E1F,Safety in installations for electroheating and electromagnetic processing - Part 8: Particular requirements for electroslag remelting furnaces,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001804,SYN-REQ-00902,MSV1-AECE203FCD82F0D9,SAFETY IN INSTALLATIONS FOR ELECTROHEATING AND ELECTROMAGNETIC PROCESSING - PART 1: GENERAL REQUIREMENTS,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001805,SYN-REQ-00903,MSV1-B3AA39A7FEE11B08,Road construction and road maintenance machinery and equipment - Basic types - Identification and description,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001806,SYN-REQ-00903,MSV1-E7F2FA96E6731BC1,EARTH MOVING MACHINERY BASIC TYPES IDENTIFICATION AND VOCABULARY,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001807,SYN-REQ-00904,MSV1-ABBDDCCF63C3A03E,Equipment for Crop Protection - Test Methods for Air-Assisted Sprayers for Bush and Tree Crops,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001808,SYN-REQ-00904,MSV1-5254B742D1837CCE,Recommendation for Polarity of Earth Connections and Marking of Electrical Equipment for Automobiles (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001809,SYN-REQ-00905,MSV1-B5C0CFF933167790,Geotextiles - Method for determination of trapezoid tearing strength (first revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001810,SYN-REQ-00905,MSV1-E2183C805120FCC3,Geotextiles - Method for determination of apparent opening size by dry sieving technique (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001811,SYN-REQ-00906,MSV1-3D86FC786687F45C,Ophthalmic optics Uncut finished spectacle lenses Part 1 Specifications for single-vision and Multifocal Lenses (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001812,SYN-REQ-00906,MSV1-B620CEB97B2E886B,Ophthalmic optics Semi-finished spectacle lens blanks Part 2: Specifications for progressive-power and degressive-power lens blanks,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001813,SYN-REQ-00907,MSV1-01F8821A3D9711A0,Non-returnable metal aerosol dispensers -- Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001814,SYN-REQ-00907,MSV1-087F0FFB490E20CC,SPECIFICATION FOR METAL HAND RAMMERS (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001815,SYN-REQ-00908,MSV1-FC041CADB6EB2D85,Terms and definitions of dimensions of two wheeled motor vehicles (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001816,SYN-REQ-00908,MSV1-8B6F6D929543098D,Terms and definitions of weights of two wheeled motor vehicles (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001817,SYN-REQ-00909,MSV1-02FCBCCA03862E8E,Anaesthetic and Respiratory Equipment- Oropharyngeal Airways,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001818,SYN-REQ-00909,MSV1-FCFA66DD4A22EC9F,Anaesthetic and respiratory equipment - Oropharyngeal airways,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001819,SYN-REQ-00910,MSV1-1A32658D017D9FCE,Sensory Analysis Methodology General Guidance,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001820,SYN-REQ-00910,MSV1-FB3EE92C8AF1290C,Sensory Analysis - Methodology - General Guidance for Establishing A Sensory Profile,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001821,SYN-REQ-00911,MSV1-C706468E165D3A57,"Cranes - Wire Ropes - Care and Maintenance, Inspection and Discard",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001822,SYN-REQ-00911,MSV1-65B57E1159174C48,CODE OF PRACTICE FOR THE SELECTION INSTALLATION AND MAINTENANCE OF WIRE ROPES Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001823,SYN-REQ-00912,MSV1-387CA72AE246FC39,Trailers for Agricultural Tractors — Specification Fourth Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001824,SYN-REQ-00912,MSV1-80E21C824165ADD8,Half cage wheel for agricultural tractors ─ Specification (second revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001825,SYN-REQ-00913,MSV1-4E8A755F7D494B6A,Information Processing - Volume and File Structure Of CD - ROM for Information Interchange (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001826,SYN-REQ-00913,MSV1-4B15F06BBDE10885,Health informatics Requirements for international machine-readable coding of medicinal product package identifiers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001827,SYN-REQ-00914,MSV1-6630E45F3E45E1BD,Elastomer Insulated Cables - Specification Part 1 for Working Voltages up to and including 1100 volts (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001828,SYN-REQ-00914,MSV1-684C03C8E01C0315,Crosslinked Polyethylene Insulated Thermoplastic Sheathed Cables - Specification Part 1 For Working Voltages up to and Including 1 100 Volts (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001829,SYN-REQ-00915,MSV1-749F3CAC4937F5A4,Methods of tests for internal combustion engines: Part 13 recommendations on nature of tests required for functional changes in critical components,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001830,SYN-REQ-00915,MSV1-96E1BF8BE0A704BB,Adjustable speed electrical power drive systems Part 7 Generic interface and use of profiles for power drive systems Section 1 Interface definition,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001831,SYN-REQ-00916,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001832,SYN-REQ-00916,MSV1-8F27C798F02C3A59,SERVICE VALVES FOR AIR CONDITIONING AND REFRIGERATION PURPOSES - SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001833,SYN-REQ-00917,MSV1-246FE19FAA064D29,Dimensions for modular units for machine tool construction - Tenon drive and flanges for mounting multi - Spindle heads,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001834,SYN-REQ-00917,MSV1-1CE979A61548F00B,Modular units for machine tool construction -- Spindle noses and adjustable adaptors for multi spindle heads (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001835,SYN-REQ-00918,MSV1-02EAA00D80390442,GAS CYLINDERS REFILLABLE SEAMLESS STEEL TUBES OF WATER CAPACITY BETWEEN 150 L AND 3 000 L DESIGN CONSTRUCTION AND TESTING,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001836,SYN-REQ-00918,MSV1-EBD18694DF1F7ED3,GAS CYLINDERS - DESIGN CONSTRUCTION AND TESTING OF REFILLABLE COMPOSITE GAS CYLINDERS AND TUBES PART 1 HOOP WRAPPED FIBRE REINFORCED COMPOSITE GAS CYLINDERS AND TUBES UP TO 450 LITRES,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001837,SYN-REQ-00919,MSV1-EDD383EB27F7A0BF,Domestic cooking ranges including grillers for use with liquefied petroleum gases - Specification (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001838,SYN-REQ-00919,MSV1-4802C5D38C00770C,DOMESTIC GRILLERS FOR USE WITH LIQUEFIED PETROLEUM GASES SPECIFICATION First Revision of IS 11480,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001839,SYN-REQ-00920,MSV1-37E07A60C3BF12F7,Methods of test for petroleum and its products Part Determination of oil separation from grease Pressure filtration method,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001840,SYN-REQ-00920,MSV1-08B2E85C2BCB924D,Methods of test for petroleum and its products [p : 164] determination of the leakage tendencies of automotive wheel bearing grease under accelerated conditions,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001841,SYN-REQ-00921,MSV1-4F4815BCA1267260,Specification for short pitch transmission precision bush chains and chain wheels (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001842,SYN-REQ-00921,MSV1-72813140092B3833,Specification for extended pitch transmission precision roller chains and chain wheel (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001843,SYN-REQ-00922,MSV1-561222127D0DC3CD,Ink Numbering - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001844,SYN-REQ-00922,MSV1-B9FD19D114F8973B,Methods for Product Accelerated Testing First Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001845,SYN-REQ-00923,MSV1-06979552EC91427B,Specification for Cheese Mill,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001846,SYN-REQ-00923,MSV1-80F11D482D495B52,Specification for Cheese Knife,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001847,SYN-REQ-00924,MSV1-8EE35B8DA289473A,Code of practice for galleries and other openings in dams: Part 1 general requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001848,SYN-REQ-00924,MSV1-C956F39F4CBE6C55,Design and Construction for Ground Improvement - Code of Practice : Part 2 Preconsolidation Using Vertical Drains,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001849,SYN-REQ-00925,MSV1-C2CF6B8891B60F2C,Requirements for Contactless Delivery Services in Cold Chain Logistics,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001850,SYN-REQ-00925,MSV1-31FBDC08624DDF35,Cold chain Logistics Services in Business to Business (B to B) Sector Requirements and guidelines for storage and transport,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001851,SYN-REQ-00926,MSV1-6F8A5F66CF6433E2,"Ceramic Tiles — Methods of Test, Sampling and Basis for Acceptance Part 7 Determination of Stain and Chemical Resistance of Unglazed Tiles ( Second Revision )",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001852,SYN-REQ-00926,MSV1-E4174DB63992C7E3,"Ceramic Tiles — Methods of Test, Sampling and Basis for Acceptance Part 11 Determination of Resistance to Surface Abrasion of Glazed Tiles ( Second Revision )",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001853,SYN-REQ-00927,MSV1-2E8E6051F26E203D,"Code for Hydraulic Performance Acceptance Tests for Centrifugal, Mixed and Axial Flow Pumps - Class C (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001854,SYN-REQ-00927,MSV1-178BF610B45FE60B,"Monoset pumps for clear, cold water for agricultural and water supply purposes - Specification (Third Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001855,SYN-REQ-00928,MSV1-6BDF9D07A7424A41,"Specification for particular types of winding wires: Part 44 aromatic polyimide tape wrapped rectangular copper wire, class 240 (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001856,SYN-REQ-00928,MSV1-2CDE5E0328CE94A1,"Specification for particular types of winding wires: Part 43 aromatic polyimide tape wrapped round copper wire, class 240 (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001857,SYN-REQ-00929,MSV1-C1C74928B04837C6,Specification for basketball frames (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001858,SYN-REQ-00929,MSV1-F881F7C0FE48E470,Specification for hacksaw frames (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001859,SYN-REQ-00930,MSV1-3845E4127457E77E,Forestry Tools - Tree Marking Digit Set - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001860,SYN-REQ-00930,MSV1-6D05034C6D44442E,Forestry Tools - Tree Marking Hammers - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001861,SYN-REQ-00931,MSV1-5E071F7AE3358530,Machine tools -- Positive drive of morse tapers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001862,SYN-REQ-00931,MSV1-3DABEC07CF3DC26A,Machine Tools Safety Presses Part 2 Safety Requirement for Mechanical Presses,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001863,SYN-REQ-00932,MSV1-F6BAB5C5201D5B3E,Medical electrical equipment Part 2 Particular requirements for the basic safety and essential performance Section 83 Home light therapy equipment,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001864,SYN-REQ-00932,MSV1-B4601FECA10DDA65,Medical Electrical Equipment Part 2 Particular Requirements for the Basic Safety and Essential Performance Section 52 Medical beds,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001865,SYN-REQ-00933,MSV1-F122B0958D6CAC79,Specification for concrete masonry units: Part 2 hollow and solid lightweight concrete blocks (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001866,SYN-REQ-00933,MSV1-3F4B79E961B6FCA7,Specification for bearing pullers (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001867,SYN-REQ-00934,MSV1-C036308CB5AFF510,"Ordering, Testing and Acceptance of Industrial Furnaces - Code of Practice - Part 2 : Supplier's Data Sheet for the Supply of Industrial Furnaces",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001868,SYN-REQ-00934,MSV1-EF57BA4826021B77,"Code of practice for ordering, testing and acceptance of industrial furnaces: Part 3 Testing and acceptance of industrial furnaces",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001869,SYN-REQ-00935,MSV1-DD5684CAC743FAEF,Capability of detection: Part 1 terms and definitions,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001870,SYN-REQ-00935,MSV1-F9BEFE18C475E8BC,Forensic sciences Part 1: Terms and definitions,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001871,SYN-REQ-00936,MSV1-EE656E8BCB471B63,Methods of sampling and tests for oils and fats: Part 2 purity tests: Sec 20 test for detection of taramira oil in mustard,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-001872,SYN-REQ-00936,MSV1-F68D344C283FF64B,Methods of sampling and test for oils and fats: Part 2 purity test: Sec 22 detection of tricresyl phosphate in edible oil,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
