tender_id,title,department,category,description,source,source_date,record_type,synthetic_flag
SYN-TENDER-04190,Synthetic procurement: Ergonomics Accessible design Guidelines for designing tactile symbols and characters ISO 24508-2019,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Ergonomics Accessible design Guidelines for designing tactile symbols and characters ISO 24508-2019,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04191,Synthetic procurement: Preservative treated and seasoned sawn timber from rubber wood (Hevea Brasiliensis) - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Preservative treated and seasoned sawn timber from rubber wood (Hevea Brasiliensis) - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04192,Synthetic procurement: Animal Drawn Vehicles — Pneumatic Tyres — Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Animal Drawn Vehicles — Pneumatic Tyres — Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04193,Synthetic procurement: Strontium Sulphate for Electroplating - Specification (first revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Strontium Sulphate for Electroplating - Specification (first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04194,Synthetic procurement: Flexible PVC Pipes or Polymer Reinforced Thermoplastic Hoses for Suction and Delivery Lines of Agricultural Pumps - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Flexible PVC Pipes or Polymer Reinforced Thermoplastic Hoses for Suction and Delivery Lines of Agricultural Pumps - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04195,Synthetic procurement: Household Sewing Machines - Arm Shaft Front Bush ? Specification ( First Revision ),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Household Sewing Machines - Arm Shaft Front Bush ? Specification ( First Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04196,Synthetic procurement: Electricity metering equipment Dependability : Part 21 Collection of meter dependability data from the field,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Electricity metering equipment Dependability : Part 21 Collection of meter dependability data from the field,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04197,Synthetic procurement: Chipboard screws — Specification (first revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Chipboard screws — Specification (first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04198,Synthetic procurement: Petroleum and its Products - Methods of Test PART 110 COLD FILTER PLUGGING POINT OF DISTILLATE FUELS (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Petroleum and its Products - Methods of Test PART 110 COLD FILTER PLUGGING POINT OF DISTILLATE FUELS (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04199,"Synthetic procurement: Specification for brush, carriage washing (Without Handle) (Second Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Specification for brush, carriage washing (Without Handle) (Second Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04200,Synthetic procurement: Thermal Performance of Windows and Doors Determination of Thermal Transmittance by The Hot-Box Method Part 1: Complete Windows and Doors,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Thermal Performance of Windows and Doors Determination of Thermal Transmittance by The Hot-Box Method Part 1: Complete Windows and Doors,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04201,Synthetic procurement: Specification for bod bottles,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for bod bottles,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04202,Synthetic procurement: Winding In Mines - Sheaves - Cast - Specification ( Second Revision ),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Winding In Mines - Sheaves - Cast - Specification ( Second Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04203,Synthetic procurement: Test conditions for manually controlled milling machines with table of fixed height - Testing of the accuracy: Part 2 machines with vertical spindle,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Test conditions for manually controlled milling machines with table of fixed height - Testing of the accuracy: Part 2 machines with vertical spindle,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04204,Synthetic procurement: Implants for Surgery - Essential Principles of Safety and Performance,SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Implants for Surgery - Essential Principles of Safety and Performance,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04205,Synthetic procurement: Specification for thermostat metal sheet and strip,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for thermostat metal sheet and strip,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04206,Synthetic procurement: Agricultural Irrigation Equipment - Manually Operated Serviceable Plastics Valves - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Agricultural Irrigation Equipment - Manually Operated Serviceable Plastics Valves - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04207,Synthetic procurement: Specification for electrical impedance plethysmograph,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for electrical impedance plethysmograph,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04208,Synthetic procurement: Calibration of optical time-domain reflectometers (OTDR) Part 2 OTDR for multimode fibres,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Calibration of optical time-domain reflectometers (OTDR) Part 2 OTDR for multimode fibres,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04209,Synthetic procurement: Methods of sampling fly ash,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of sampling fly ash,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04210,Synthetic procurement: Textiles – Polyester blended woven shirting for uniforms,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Textiles – Polyester blended woven shirting for uniforms,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04211,Synthetic procurement: Atomic absorption spectrophotometric method - For determination of zinc,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Atomic absorption spectrophotometric method - For determination of zinc,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04212,Synthetic procurement: Optics and photonics -- Preparation of drawings for optical elements and systems : Part 4 Surface imperfections,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Optics and photonics -- Preparation of drawings for optical elements and systems : Part 4 Surface imperfections,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04213,Synthetic procurement: Carbide tips: Part 7 Carbide tips for single point round nose turning tools -- Speciification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Carbide tips: Part 7 Carbide tips for single point round nose turning tools -- Speciification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04214,Synthetic procurement: Hydrometry - Functional requirements and characteristics of suspended - Sediment samplers (Second Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Hydrometry - Functional requirements and characteristics of suspended - Sediment samplers (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04215,Synthetic procurement: Root cause analysis RCA,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Root cause analysis RCA,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04216,Synthetic procurement: Method for determination of wax content in bitumen - Specification (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Method for determination of wax content in bitumen - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04217,Synthetic procurement: Specification for twist drills for jig boring machines,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for twist drills for jig boring machines,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04218,Synthetic procurement: Power systems management and associated information exchange Data and communications security Part 8: Role-based access control for power system management,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Power systems management and associated information exchange Data and communications security Part 8: Role-based access control for power system management,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04219,Synthetic procurement: Coal tar based coating material and primers for protecting iron or steel pipelines - Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Coal tar based coating material and primers for protecting iron or steel pipelines - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04220,Synthetic procurement: SIMULTANEOUS INTERPRETING QUALITY AND TRANSMISSION OF SOUND AND IMAGE INPUT REQUIREMENTS,SYNTHETIC,Service Specification,Procurement requirement for product/service conforming to SIMULTANEOUS INTERPRETING QUALITY AND TRANSMISSION OF SOUND AND IMAGE INPUT REQUIREMENTS,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04221,Synthetic procurement: Optical Fibres Part 1 Measurement Methods and Test Procedures Section 50 Damp heat (steady state) tests,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Optical Fibres Part 1 Measurement Methods and Test Procedures Section 50 Damp heat (steady state) tests,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04222,"Synthetic procurement: Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 18 Volatile and Fixed Solids (Total, Filterable and Non-Filterable at 550 C (Second Revision)",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 18 Volatile and Fixed Solids (Total, Filterable and Non-Filterable at 550 C (Second Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04223,Synthetic procurement: Instrument transformers: Part 5 additional requirements for capacitors voltage transformers,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Instrument transformers: Part 5 additional requirements for capacitors voltage transformers,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04224,Synthetic procurement: Identification Cards - Contactless Integrated Circuit Cards - Proximity Cards - Multiple PICCs in a Single PCD Field,SYNTHETIC,Others,Procurement requirement for product/service conforming to Identification Cards - Contactless Integrated Circuit Cards - Proximity Cards - Multiple PICCs in a Single PCD Field,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04225,Synthetic procurement: Press working die sets (Boss Type) - Specification: Part 2 centre post square die sets (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Press working die sets (Boss Type) - Specification: Part 2 centre post square die sets (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04226,Synthetic procurement: Insulating varnishes containing solvents: Part 2 methods of tests (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Insulating varnishes containing solvents: Part 2 methods of tests (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04227,Synthetic procurement: Position and dimensions of image area produced by 16 mm motion picture camera aperture and maximum projectable image area,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Position and dimensions of image area produced by 16 mm motion picture camera aperture and maximum projectable image area,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04228,Synthetic procurement: Textiles – Tests for colour fastness Part F07 Specification for secondary acetate adjacent fabric,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles – Tests for colour fastness Part F07 Specification for secondary acetate adjacent fabric,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04229,Synthetic procurement: Specification for porcelain mortars and pestles,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for porcelain mortars and pestles,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04230,"Synthetic procurement: Methods for chemical analysis of cast iron and pig iron: Part 4 determination of total carbon, graphitic carbon and combined carbon by gravimetric method",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to Methods for chemical analysis of cast iron and pig iron: Part 4 determination of total carbon, graphitic carbon and combined carbon by gravimetric method",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
