pair_id,query,positive_standard_id,negative_standard_id,label,difficulty,reason,source,record_type,synthetic_flag
PAIR-8148A7B418A4E3EF,Need procurement guidance for Ophthalmic instruments Fundamental requirements and test methods Part 2: Light hazard protection,MSV1-94B8C99AAC1E084E,MSV1-B60F05DF3B8B28C8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E6FE3B51C660B726,Need procurement guidance for Textiles - Test method for accelerated hydrolysis of textile materials and biodegradation under controlled composting conditions of the resulting hydrolysate,MSV1-2F207BB55A11B3DC,MSV1-54C433497C0C2615,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5AD2A853E33FB4F4,Need procurement guidance for Method of test for pulp: Part 19 determination of alkali solubility of pulp,MSV1-28B088BA6A3DD291,MSV1-794EAA7E883B4C7C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5060D84A33BFFB2A,Need procurement guidance for Functional requirements for dry powder tender for fire brigade use (First Revision),MSV1-720376099EAE1A72,MSV1-C38F4A948385526F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-39387EDF4FFEBAF5,Need procurement guidance for Specification for methanol (methyl alcohol) (Third Revision),MSV1-4E4B80DFDA373276,MSV1-91DB4F317BC8DC69,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-EF12C67BA32A7A37,Need procurement guidance for Health Informatics — Harmonized Data Types for Information Interchange,MSV1-D9DDAA2AC2661D65,MSV1-7500DF1B95575EC0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-792CE0AEBDACDBBC,Need procurement guidance for Unplasticized Polyvinyl Chloride PVC-U Threaded Column Pipes for Borewells/Tubewells - Specification,MSV1-FEE74EC9C953D623,MSV1-D3AC5CECCF0C9257,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A178428A9EF77505,Need procurement guidance for Replacement syntans - Specification (First Revision),MSV1-433610566CC453B9,MSV1-FBB21EF54BF64FB2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-43F35BFBF50B0355,Need procurement guidance for Acetic anhydride - Specification (Second Revision),MSV1-0DD912583369E9FA,MSV1-28150CDE109F21CD,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1A7628912A4D8A21,"Need procurement guidance for ASSURANCE ENGAGEMENT STANDARD PART 3 COMPETENCE OF INDIVIDUAL, FIRMS AND REPORTING ENTITIES FOR CONDUCTING ASSURANCE ENGAGEMENTS - REQUIREMENTS",MSV1-3E2EE3E72ACD46CF,MSV1-FE93BF3F31D4E31F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AB2267114993C0AE,Need procurement guidance for Polyethylene Fittings for Use with Polyethylene Pipes for the Supply of Gaseous Fuels - Specification: Part 2 Spigot Fittings for Butt Fusion for Socket Fusion Using Heated Tools and for Use with Electro Fusion Fittings,MSV1-6F6C2099976D6052,MSV1-0C012CC581A001F5,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-182B587C302202F4,"Need procurement guidance for Ophthalmic Instruments — Perimeters (ISO 12866: 1999 + AMD 1: 2008, MOD)",MSV1-AF165287265CD120,MSV1-C3839E79F438D693,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C394D3508EEDB364,Need procurement guidance for Specification for hexagonal box wrenches (Spanners),MSV1-1820479A1805EA3C,MSV1-AC4A44E4B831A80C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AC4DED3B799476F6,"Need procurement guidance for Methods for estimation of preservatives in treated timber and in treating solutions: Part 1 Deterrmination of copper, arsenic, chromium, zinc, boron, creosote and fuel oil",MSV1-D77702592FFB4771,MSV1-B8B8C84F2DB004B9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B0C21DD1368ECA32,Need procurement guidance for Live working - Voltage Detectors - Part 3 : Two-Pole Low Voltage Type,MSV1-44DDA732594C495C,MSV1-07B3C6C8F17D463D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-166F536A9C57D51C,Need procurement guidance for Wind energy generation systems Part 29: Marking and lighting of wind turbines,MSV1-675D40D5E67B0869,MSV1-C055750D191AF078,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1DCB7EDA8D63DD73,Need procurement guidance for Materials and articles in contact with foodstuffs - Cutlery and table holloware: Part 4 requirements for gold - Plated cutlery,MSV1-2ECE23C8C6F9D862,MSV1-10199B98CF90BF25,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-FC202224E70D2C5E,Need procurement guidance for Specification For Fibre Insulation Boards,MSV1-4B1F4CAF90207C52,MSV1-08F071CF5A6997FE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C2964B874F080159,Need procurement guidance for Methods for estimation of common preservatives used in textile industry – Part 3,MSV1-C565B285418BC898,MSV1-0605DF0FF12150B6,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B3E83747E9C73249,Need procurement guidance for BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE MIXERS PART 1: COMMERCIAL SPECIFICATIONS,MSV1-53874535B000B091,MSV1-94CABF0F73C2DF86,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2DDB00300C204296,Need procurement guidance for Random variate generation methods,MSV1-4BE139F7F8E4D222,MSV1-B071F87E722760ED,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AE8E23EBA3DA57DA,Need procurement guidance for 1.5 percent manganese steel castings for general engineering purposes - Specification (Third Revision),MSV1-1312DCD8D8A8C7D1,MSV1-96FD4CE2D6CD0F87,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-56ECD28CF73EA518,Need procurement guidance for Code of practice for training and testing of metal arc welders (Revised),MSV1-789D2F0138E98678,MSV1-52D6574ED56ADD25,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DC5F5217DFC14CDC,"Need procurement guidance for Breaker And Holder, Razor Blade, Barraquer's Pattern- Specification",MSV1-D17033B89B1B647F,MSV1-1843753C0B919D36,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BBD558F671D19270,Need procurement guidance for Dependability Management Part 1: Managing Dependability First Revision,MSV1-970C54840FF67FFE,MSV1-C2A5A54C56E0823F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-51DCA447D93BE21F,Need procurement guidance for Graphical symbols for diagrams: Part 15 Installation diagrams and network map,MSV1-C85CC2C7DF9F7C22,MSV1-589F24EBD32D0E07,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E829CB8FCC424ED8,Need procurement guidance for Llnk and Test Connectors Specification: Part 4 U - Link Plug: Sec 3 Double U - Link Plug Polarized,MSV1-EB50D580C925262B,MSV1-6AE8284BA300691C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-283FDAB6C73481C5,Need procurement guidance for Specification for hindi (Devnagri) stencil templates and pen tips,MSV1-1B3970B56E1E3EE6,MSV1-063FABAC4A707C87,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E660CA57C9707B83,Need procurement guidance for Autopsy Instruments — Brain Knife (First Revision),MSV1-8F9B6FAAD70BD858,MSV1-541862043FDDAE45,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C6E4393FD8D2EEEE,"Need procurement guidance for Dimensions for sintered pellets of hard metal (Carbide) for wire, bar and tube drawing dies",MSV1-F119BE9987473A46,MSV1-E84D7D7576BAF42E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E8A3A8ABAEABC510,Need procurement guidance for Specification for electric fans and regulators for use in ships,MSV1-D60D70C77EE60567,MSV1-2BA9A53993921D92,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CDF812F6E0F9FB2D,Need procurement guidance for Live Working Voltage Detectors Part 1: Capacitive Type to Be Used For Voltages Exceeding 1 KV AC (First Revision),MSV1-3FF5D02077FC8A41,MSV1-17BB491010ACD283,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-57A3B0994173216E,Need procurement guidance for Chirchita (Achyranthus aspera L.) Dried whole herb for use in Traditional Medicine - Specification,MSV1-158A5A137D91517B,MSV1-95DA3980C674E2E8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0B829E0ACFD9AD74,Need procurement guidance for Conference Systems Part 1: General,MSV1-EA5BDCC0D34DE2FD,MSV1-BE821D7EDD06A4C7,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BE7A3AD3BA37EF37,Need procurement guidance for Specification for table fork terminal device for artificial limbs,MSV1-33FD241252FF632B,MSV1-5CFA0B9D39ACC5D4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4CFF19028CC2EF3E,Need procurement guidance for Specification for radio frequency coaxial cables: Part 2 polyethylene (Semi - Solid cables): Sec 1 type R 75 - 5 - B 100,MSV1-C88BCD04AD25329B,MSV1-9C5099238A6E7886,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CF29DE8049D7DDA1,Need procurement guidance for Textiles ? Cotton Twill ? Specification (third revision),MSV1-DF1FD36FE6CAB10B,MSV1-8C9CED60A2FA4B6D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-87C4C81D8EFE9DF8,Need procurement guidance for Raw Sugar - Specification ( Second Revision ) Amendment - 2,MSV1-377A2FF80508EBBF,MSV1-E6EAE2F678BA60F1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9BB8B92DA1C63EF2,Need procurement guidance for Agricultural Produce Processing Equipment — Glossary of Terms ( Second Revision ),MSV1-72BA224757A65E12,MSV1-CC42D2EC80DAAC01,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-30395498621A9C0D,Need procurement guidance for SHEEP SPREADERS SPECIFICATION First Revision of IS 12189,MSV1-2E1AB5BB79302B1A,MSV1-46975DD5F7E7AD08,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A6B7AEA29636D005,Need procurement guidance for Plain bearings Pressed bimetallic half thrust washers Features and tolerances,MSV1-11A43D0433BD080E,MSV1-682F7C81240A46FB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5EBFFD686CEF1932,Need procurement guidance for Method of measurement of colour in liquid chemical products platinum - Cobalt scale (Second Revision),MSV1-F9C35EEFC53652A7,MSV1-31717025AED3BD45,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-69C446EBAF46C438,Need procurement guidance for Methods for Chemical Analysis of Bronzes Part 4 Determination of Nickel by Dimethylglyoxime Photometric Method (Second Revision),MSV1-975193DB472DA016,MSV1-C50A27EA74383659,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3692F8E3E3E5BAD2,Need procurement guidance for Acoustics - Measurement of Sound Absorption in a Reverberation Room (Second Revision),MSV1-6D773EBE0F9CB441,MSV1-ACAF8F3DC95699D8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-06E29E15B80A9105,Need procurement guidance for Information Security - Lightweight Cryptography Part 2: Block Ciphers ( First Revision ),MSV1-AECB9BD146DBCC98,MSV1-2CC52CDF785C8287,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8744F5E3A82B5E33,Need procurement guidance for Specification for corrosion - Resistant high silicon iron castings,MSV1-C1A38CD212B29DD8,MSV1-FD76921406977644,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4E2AD9A2E263DEAD,Need procurement guidance for Bulk handling equipment - Bagging machines (Mechanical Type) - Design and construction - General requirements,MSV1-D8D04C877344827D,MSV1-732BCD546C9999AB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BA087D0EA22B7E1F,Need procurement guidance for Methods of test for soils: Part 5 determination of liquid and plastic limit (Second Revision),MSV1-2B41D19F9DC75762,MSV1-1263D4D081E95813,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C01F3FEB51547846,Need procurement guidance for Hexagon high nuts (style 2) with metric fine pitch thread - Product grades A and B - Specification (third revision),MSV1-2C2C1E48582E9DA8,MSV1-0DF031EF4B7A4B89,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E2359E7A524D8DEA,Need procurement guidance for Specification for fruit squashes,MSV1-34B5EE117C077503,MSV1-34B3EA42302C53F1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B60D189FA01915AB,"Need procurement guidance for Specification for Insulating Materials based on MICA, Part 3 Specifications for Individual Materials, Section 6 Glass backed Mica Paper with a B-stage Epoxy Resin Binder",MSV1-BD05F3959FFB697A,MSV1-7DECE12C5B11C8D2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-EBF9C00F988FB0A4,Need procurement guidance for Chemical Analysis of Quartzite and High Silica Sand Part 2 Determination of Sodium and Potassium by Flame Photometry (Second Revision),MSV1-78C63332966D144B,MSV1-DC347D3A8CAFF276,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-10156F8AE4214BA5,Need procurement guidance for GUIDELINES FOR SUBSTATION AUTOMATION SYSTEM BASED ON IEC 61850,MSV1-28C47641F448D8B5,MSV1-C007FA13C57FEC90,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C2AF5C2620FDC3E1,Need procurement guidance for Method of Measurement of Building and Civil Engineering Works - Part III : Brickwork,MSV1-698FF07586CB842A,MSV1-DD2383893CE871E4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-88D00815D0575A6D,Need procurement guidance for Textiles – Tests for colour fastness Part N04 Colour fastness to bleaching – Sodium chlorite (Severe),MSV1-B45CFF0A009ECC1F,MSV1-55C19B284F89F3CC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CE9D2130304064A1,Need procurement guidance for Design of drainage arrangements ofenergy dissipators and training walls of spillways - Guidelines (First Revision),MSV1-03EE52410086A5A9,MSV1-D801CB14341338C3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CC742DA7C5F741BC,Need procurement guidance for Writable Functional Inks for Pens Conductive and Resistive,MSV1-C95A8261458A7121,MSV1-92A822FD7A87683B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-6EB13DAD1BED5CFC,Need procurement guidance for Effects of current on human beings and livestock: Part 5 touch voltage threshold values for physiological effects,MSV1-421E0646D4BC81DD,MSV1-B21F843E6400B456,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
