requirement_id,tender_id,requirement_text,product,category,technical_attributes,mandatory_constraints,quantity,unit,record_type,synthetic_flag
SYN-REQ-04023,SYN-TENDER-04023,Procurement requirement for product/service conforming to Methods of sampling and test for paper and allied products: Part 6 methods of test for paper: Sec 1 determination of tearing resistance - Elmendorf method,Methods of sampling and test for paper and allied products: Part 6 methods of test for paper: Sec 1 determination of tearing resistance - Elmendorf method,Methods of Tests,sampling; test; paper; allied; products; 6; sec; 1; determination; tearing; resistance; elmendorf,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04024,SYN-TENDER-04024,Procurement requirement for product/service conforming to Ready Dosa mix - Specification (First Revision),Ready Dosa mix - Specification (First Revision),Product Specification,ready; dosa; mix; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04025,SYN-TENDER-04025,Procurement requirement for product/service conforming to TEXTILE PICKING STICKS FOR OVERPICK COTTON LOOMS SPECIFICATION (Third Revision),TEXTILE PICKING STICKS FOR OVERPICK COTTON LOOMS SPECIFICATION (Third Revision),Product Specification,textile; picking; sticks; overpick; cotton; looms; third; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04026,SYN-TENDER-04026,Procurement requirement for product/service conforming to Fried potato chips - Specification (First Revision),Fried potato chips - Specification (First Revision),Product Specification,fried; potato; chips; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04027,SYN-TENDER-04027,Procurement requirement for product/service conforming to Stationary training equipment: Part 1: General safety requirements and test methods,Stationary training equipment: Part 1: General safety requirements and test methods,Safety Standard,stationary; training; equipment; 1; general; safety; test,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04028,SYN-TENDER-04028,"Procurement requirement for product/service conforming to Specification for pliers, stretching and contouring, dental: Part 2 pliers, contouring (First Revision)","Specification for pliers, stretching and contouring, dental: Part 2 pliers, contouring (First Revision)",Product Specification,pliers; stretching; contouring; dental; 2; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04029,SYN-TENDER-04029,"Procurement requirement for product/service conforming to Selection, Installation and Maintenance of First-aid Fire Extinguishers - Portable and Mobile - Code of Practice (fifth revision)","Selection, Installation and Maintenance of First-aid Fire Extinguishers - Portable and Mobile - Code of Practice (fifth revision)",Code of Practice,selection; installation; maintenance; first; aid; fire; extinguishers; portable; mobile; fifth; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04030,SYN-TENDER-04030,Procurement requirement for product/service conforming to Specification for boiler rivets (12 To 48 Mm Diameter),Specification for boiler rivets (12 To 48 Mm Diameter),Product Specification,boiler; rivets; 12; 48; mm; diameter,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04031,SYN-TENDER-04031,Procurement requirement for product/service conforming to Refills for vacuum flasks - Specification (Second Revision),Refills for vacuum flasks - Specification (Second Revision),Product Specification,refills; vacuum; flasks; second; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04032,SYN-TENDER-04032,Procurement requirement for product/service conforming to Microbiology of food and animal feeding stuffs - General requirements and guidance for microbiological examinations,Microbiology of food and animal feeding stuffs - General requirements and guidance for microbiological examinations,Code of Practice,microbiology; food; animal; feeding; stuffs; general; guidance; microbiological; examinations,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04033,SYN-TENDER-04033,Procurement requirement for product/service conforming to Geometrical product specification GPS Filtration : Part 60 Linear areal filters Basic concepts,Geometrical product specification GPS Filtration : Part 60 Linear areal filters Basic concepts,Code of Practice,geometrical; product; gps; filtration; 60; linear; areal; filters; basic; concepts,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04034,SYN-TENDER-04034,Procurement requirement for product/service conforming to Methods for statistical quality control during production - Part 10: Shewhart control charts,Methods for statistical quality control during production - Part 10: Shewhart control charts,Others,statistical; quality; control; during; production; 10; shewhart; charts,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04035,SYN-TENDER-04035,Procurement requirement for product/service conforming to Identification cards - Test methods - Part 2: Cards With Magnetic Stripes,Identification cards - Test methods - Part 2: Cards With Magnetic Stripes,Methods of Tests,identification; cards; test; 2; magnetic; stripes,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04036,SYN-TENDER-04036,Procurement requirement for product/service conforming to Conduits for electrical installations - Specification: Part 6 pliable conduits of metal or composite materials,Conduits for electrical installations - Specification: Part 6 pliable conduits of metal or composite materials,Others,conduits; electrical; installations; 6; pliable; metal; or; composite; materials,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04037,SYN-TENDER-04037,Procurement requirement for product/service conforming to Nīrkuṟi Analysis (Uromacroscopy) — Code of Practice,Nīrkuṟi Analysis (Uromacroscopy) — Code of Practice,Code of Practice,rku; analysis; uromacroscopy,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04038,SYN-TENDER-04038,"Procurement requirement for product/service conforming to Meat and meat Products - Canned ham, minced - Specification","Meat and meat Products - Canned ham, minced - Specification",Product Specification,meat; products; canned; ham; minced,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04039,SYN-TENDER-04039,Procurement requirement for product/service conforming to Specification for non - Metal helmet for firemen and civil defence personnel (Second Revision),Specification for non - Metal helmet for firemen and civil defence personnel (Second Revision),Product Specification,non; metal; helmet; firemen; civil; defence; personnel; second; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04040,SYN-TENDER-04040,Procurement requirement for product/service conforming to Specification for aluminium hexagonal honeycomb core: Part 1 general requirements,Specification for aluminium hexagonal honeycomb core: Part 1 general requirements,Product Specification,aluminium; hexagonal; honeycomb; core; 1; general,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04041,SYN-TENDER-04041,Procurement requirement for product/service conforming to Iso Nonyl Alcohol - Specification,Iso Nonyl Alcohol - Specification,Product Specification,iso; nonyl; alcohol,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04042,SYN-TENDER-04042,Procurement requirement for product/service conforming to Specification for sodium pyrophosphate for electroplating,Specification for sodium pyrophosphate for electroplating,Product Specification,sodium; pyrophosphate; electroplating,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04043,SYN-TENDER-04043,Procurement requirement for product/service conforming to Energy efficiency and renewable energy sources - Common international terminology: Part 2 renewable energy sources,Energy efficiency and renewable energy sources - Common international terminology: Part 2 renewable energy sources,Terminology,energy; efficiency; renewable; sources; common; international; terminology; 2,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04044,SYN-TENDER-04044,Procurement requirement for product/service conforming to Cardiovascular Implants and Extracorporeal Systems Cardiovascular Absorbable Implants,Cardiovascular Implants and Extracorporeal Systems Cardiovascular Absorbable Implants,Product Specification,cardiovascular; implants; extracorporeal; systems; absorbable,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04045,SYN-TENDER-04045,Procurement requirement for product/service conforming to Information Technology - Electronic Discovery Part 2: Guidance for Governance and Management of Electronic Discovery,Information Technology - Electronic Discovery Part 2: Guidance for Governance and Management of Electronic Discovery,Others,information; technology; electronic; discovery; 2; guidance; governance; management,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04046,SYN-TENDER-04046,Procurement requirement for product/service conforming to Engineers Drawing Instruments - Dividers - Specification ( First Revision ),Engineers Drawing Instruments - Dividers - Specification ( First Revision ),Product Specification,engineers; drawing; instruments; dividers; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04047,SYN-TENDER-04047,Procurement requirement for product/service conforming to Textiles - Determination of the slippage resistance of yarns at a seam in woven fabrics Part 1 Fixed seam opening method,Textiles - Determination of the slippage resistance of yarns at a seam in woven fabrics Part 1 Fixed seam opening method,Methods of Tests,textiles; determination; slippage; resistance; yarns; at; seam; woven; fabrics; 1; fixed; opening,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04048,SYN-TENDER-04048,Procurement requirement for product/service conforming to Instrument transformers: Part 100 guidance for application of current transformers in power system protection,Instrument transformers: Part 100 guidance for application of current transformers in power system protection,Others,instrument; transformers; 100; guidance; application; current; power; system; protection,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04049,SYN-TENDER-04049,Procurement requirement for product/service conforming to Medical Textiles — Bio-Protective Coveralls — Specification (First Revision),Medical Textiles — Bio-Protective Coveralls — Specification (First Revision),Product Specification,medical; textiles; bio; protective; coveralls; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04050,SYN-TENDER-04050,Procurement requirement for product/service conforming to Methods of Test for Vitreous Enamels and Frits Part 2 Fusion Flow Test ( First Revision ),Methods of Test for Vitreous Enamels and Frits Part 2 Fusion Flow Test ( First Revision ),Methods of Tests,test; vitreous; enamels; frits; 2; fusion; flow; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04051,SYN-TENDER-04051,Procurement requirement for product/service conforming to Free cuttxng brass wire specification (First Revision),Free cuttxng brass wire specification (First Revision),Product Specification,free; cuttxng; brass; wire; first; revision,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
SYN-REQ-04052,SYN-TENDER-04052,Procurement requirement for product/service conforming to Raw optical glass - Resistance to attack by aqueous alkaline phosphate - Containing detergent solutions at 50°C - Testing and classification,Raw optical glass - Resistance to attack by aqueous alkaline phosphate - Containing detergent solutions at 50°C - Testing and classification,Others,raw; optical; glass; resistance; attack; by; aqueous; alkaline; phosphate; containing; detergent; solutions,Human validation required,NOT_SPECIFIED,NOT_SPECIFIED,SYNTHETIC,True
